areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-01-04,4728,2394923,137
nation,England,E92000001,2021-01-03,29703,2390195,316
nation,England,E92000001,2021-01-02,47639,2360492,385
nation,England,E92000001,2021-01-01,26869,2312853,366
nation,England,E92000001,2020-12-31,42024,2285984,442
nation,England,E92000001,2020-12-30,62107,2243960,497
nation,England,E92000001,2020-12-29,72157,2181853,515
nation,England,E92000001,2020-12-28,39829,2109696,487
nation,England,E92000001,2020-12-27,42386,2069867,500
nation,England,E92000001,2020-12-26,36646,2027481,494
nation,England,E92000001,2020-12-25,12657,1990835,465
nation,England,E92000001,2020-12-24,28687,1978178,428
nation,England,E92000001,2020-12-23,37644,1949491,450
nation,England,E92000001,2020-12-22,40781,1911847,449
nation,England,E92000001,2020-12-21,42543,1871066,466
nation,England,E92000001,2020-12-20,28933,1828523,413
nation,England,E92000001,2020-12-19,21738,1799590,388
nation,England,E92000001,2020-12-18,31816,1777852,418
nation,England,E92000001,2020-12-17,29560,1746036,430
nation,England,E92000001,2020-12-16,30049,1716476,353
nation,England,E92000001,2020-12-15,29087,1686427,380
nation,England,E92000001,2020-12-14,29485,1657340,410
nation,England,E92000001,2020-12-13,18134,1627855,357
nation,England,E92000001,2020-12-12,16028,1609721,374
nation,England,E92000001,2020-12-11,19888,1593693,392
nation,England,E92000001,2020-12-10,18568,1573805,379
nation,England,E92000001,2020-12-09,17508,1555237,371
nation,England,E92000001,2020-12-08,16691,1537729,374
nation,England,E92000001,2020-12-07,17415,1521038,352
nation,England,E92000001,2020-12-06,10896,1503623,351
nation,England,E92000001,2020-12-05,10176,1492727,340
nation,England,E92000001,2020-12-04,12884,1482551,409
nation,England,E92000001,2020-12-03,12522,1469667,402
nation,England,E92000001,2020-12-02,13442,1457145,334
nation,England,E92000001,2020-12-01,13522,1443703,348
nation,England,E92000001,2020-11-30,15030,1430181,359
nation,England,E92000001,2020-11-29,8906,1415151,401
nation,England,E92000001,2020-11-28,9197,1406245,378
nation,England,E92000001,2020-11-27,12275,1397048,361
nation,England,E92000001,2020-11-26,12285,1384773,373
nation,England,E92000001,2020-11-25,13928,1372488,422
nation,England,E92000001,2020-11-24,14040,1358560,403
nation,England,E92000001,2020-11-23,16194,1344520,398
nation,England,E92000001,2020-11-22,10041,1328326,406
nation,England,E92000001,2020-11-21,10610,1318285,396
nation,England,E92000001,2020-11-20,14678,1307675,388
nation,England,E92000001,2020-11-19,15499,1292997,397
nation,England,E92000001,2020-11-18,18206,1277498,437
nation,England,E92000001,2020-11-17,20322,1259292,363
nation,England,E92000001,2020-11-16,23720,1238970,360
nation,England,E92000001,2020-11-15,14212,1215250,379
nation,England,E92000001,2020-11-14,16032,1201038,358
nation,England,E92000001,2020-11-13,21634,1185006,358
nation,England,E92000001,2020-11-12,21933,1163372,350
nation,England,E92000001,2020-11-11,24636,1141439,310
nation,England,E92000001,2020-11-10,24454,1116803,318
nation,England,E92000001,2020-11-09,28080,1092349,403
nation,England,E92000001,2020-11-08,17953,1064269,339
nation,England,E92000001,2020-11-07,16614,1046316,331
nation,England,E92000001,2020-11-06,20808,1029702,333
nation,England,E92000001,2020-11-05,20870,1008894,301
nation,England,E92000001,2020-11-04,20688,988024,278
nation,England,E92000001,2020-11-03,22306,967336,291
nation,England,E92000001,2020-11-02,27924,945030,281
nation,England,E92000001,2020-11-01,13361,917106,285
nation,England,E92000001,2020-10-31,14350,903745,277
nation,England,E92000001,2020-10-30,19645,889395,280
nation,England,E92000001,2020-10-29,19969,869750,249
nation,England,E92000001,2020-10-28,20231,849781,238
nation,England,E92000001,2020-10-27,20494,829550,218
nation,England,E92000001,2020-10-26,22737,809056,222
nation,England,E92000001,2020-10-25,13160,786319,205
nation,England,E92000001,2020-10-24,13510,773159,171
nation,England,E92000001,2020-10-23,18117,759649,188
nation,England,E92000001,2020-10-22,19608,741532,185
nation,England,E92000001,2020-10-21,21503,721924,192
nation,England,E92000001,2020-10-20,21330,700421,171
nation,England,E92000001,2020-10-19,22076,679091,159
nation,England,E92000001,2020-10-18,11840,657015,120
nation,England,E92000001,2020-10-17,12349,645175,160
nation,England,E92000001,2020-10-16,14530,632826,123
nation,England,E92000001,2020-10-15,15232,618296,124
nation,England,E92000001,2020-10-14,16437,603064,100
nation,England,E92000001,2020-10-13,15441,586627,87
nation,England,E92000001,2020-10-12,16201,571186,96
nation,England,E92000001,2020-10-11,9656,554985,104
nation,England,E92000001,2020-10-10,10156,545329,90
nation,England,E92000001,2020-10-09,13012,535173,67
nation,England,E92000001,2020-10-08,15266,522161,75
nation,England,E92000001,2020-10-07,15197,506895,82
nation,England,E92000001,2020-10-06,14307,491698,61
nation,England,E92000001,2020-10-05,14046,477391,59
nation,England,E92000001,2020-10-04,9828,463345,54
nation,England,E92000001,2020-10-03,9711,453517,55
nation,England,E92000001,2020-10-02,11576,443806,63
nation,England,E92000001,2020-10-01,11302,432230,56
nation,England,E92000001,2020-09-30,10523,420928,48
