areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-01-21,3646,3129156,308
nation,England,E92000001,2021-01-20,24569,3125510,754
nation,England,E92000001,2021-01-19,34305,3100941,968
nation,England,E92000001,2021-01-18,40184,3066636,1002
nation,England,E92000001,2021-01-17,25999,3026452,987
nation,England,E92000001,2021-01-16,27531,3000453,999
nation,England,E92000001,2021-01-15,36712,2972922,940
nation,England,E92000001,2021-01-14,38519,2936210,987
nation,England,E92000001,2021-01-13,41096,2897691,1013
nation,England,E92000001,2021-01-12,44685,2856595,1025
nation,England,E92000001,2021-01-11,51614,2811910,988
nation,England,E92000001,2021-01-10,32764,2760296,937
nation,England,E92000001,2021-01-09,35258,2727532,900
nation,England,E92000001,2021-01-08,42330,2692274,853
nation,England,E92000001,2021-01-07,46703,2649944,871
nation,England,E92000001,2021-01-06,51191,2603241,805
nation,England,E92000001,2021-01-05,57794,2552050,811
nation,England,E92000001,2021-01-04,69029,2494256,739
nation,England,E92000001,2021-01-03,49504,2425227,640
nation,England,E92000001,2021-01-02,54150,2375723,658
nation,England,E92000001,2021-01-01,28208,2321573,631
nation,England,E92000001,2020-12-31,46679,2293365,640
nation,England,E92000001,2020-12-30,62881,2246686,618
nation,England,E92000001,2020-12-29,72501,2183805,581
nation,England,E92000001,2020-12-28,40030,2111304,585
nation,England,E92000001,2020-12-27,42457,2071274,568
nation,England,E92000001,2020-12-26,36691,2028817,564
nation,England,E92000001,2020-12-25,12672,1992126,534
nation,England,E92000001,2020-12-24,28719,1979454,479
nation,England,E92000001,2020-12-23,37709,1950735,481
nation,England,E92000001,2020-12-22,40913,1913026,491
nation,England,E92000001,2020-12-21,42600,1872113,492
nation,England,E92000001,2020-12-20,28953,1829513,428
nation,England,E92000001,2020-12-19,21740,1800560,407
nation,England,E92000001,2020-12-18,31846,1778820,434
nation,England,E92000001,2020-12-17,29597,1746974,433
nation,England,E92000001,2020-12-16,30083,1717377,357
nation,England,E92000001,2020-12-15,29120,1687294,385
nation,England,E92000001,2020-12-14,29526,1658174,410
nation,England,E92000001,2020-12-13,18137,1628648,364
nation,England,E92000001,2020-12-12,16041,1610511,374
nation,England,E92000001,2020-12-11,19889,1594470,397
nation,England,E92000001,2020-12-10,18572,1574581,373
nation,England,E92000001,2020-12-09,17504,1556009,373
