areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
overview,United Kingdom,K02000001,2020-10-12,1133,634920
overview,United Kingdom,K02000001,2020-10-11,6391,633787
overview,United Kingdom,K02000001,2020-10-10,7228,627396
overview,United Kingdom,K02000001,2020-10-09,12282,620168
overview,United Kingdom,K02000001,2020-10-08,16916,607886
overview,United Kingdom,K02000001,2020-10-07,18055,590970
overview,United Kingdom,K02000001,2020-10-06,16948,572915
overview,United Kingdom,K02000001,2020-10-05,16457,555967
overview,United Kingdom,K02000001,2020-10-04,11778,539510
overview,United Kingdom,K02000001,2020-10-03,11531,527732
overview,United Kingdom,K02000001,2020-10-02,13644,516201
overview,United Kingdom,K02000001,2020-10-01,13140,502557
overview,United Kingdom,K02000001,2020-09-30,12509,489417
overview,United Kingdom,K02000001,2020-09-29,10229,476908
overview,United Kingdom,K02000001,2020-09-28,9922,466679
overview,United Kingdom,K02000001,2020-09-27,6962,456757
overview,United Kingdom,K02000001,2020-09-26,6746,449795
overview,United Kingdom,K02000001,2020-09-25,7239,443049
overview,United Kingdom,K02000001,2020-09-24,7606,435810
overview,United Kingdom,K02000001,2020-09-23,7042,428204
overview,United Kingdom,K02000001,2020-09-22,6406,421162
overview,United Kingdom,K02000001,2020-09-21,5590,414756
overview,United Kingdom,K02000001,2020-09-20,5308,409166
overview,United Kingdom,K02000001,2020-09-19,4863,403858
overview,United Kingdom,K02000001,2020-09-18,4964,398995
overview,United Kingdom,K02000001,2020-09-17,4633,394031
overview,United Kingdom,K02000001,2020-09-16,4366,389398
overview,United Kingdom,K02000001,2020-09-15,3553,385032
overview,United Kingdom,K02000001,2020-09-14,3387,381479
overview,United Kingdom,K02000001,2020-09-13,2143,378092
overview,United Kingdom,K02000001,2020-09-12,2668,375949
overview,United Kingdom,K02000001,2020-09-11,3292,373281
overview,United Kingdom,K02000001,2020-09-10,3588,369989
overview,United Kingdom,K02000001,2020-09-09,3329,366401
overview,United Kingdom,K02000001,2020-09-08,3299,363072
overview,United Kingdom,K02000001,2020-09-07,3864,359773
overview,United Kingdom,K02000001,2020-09-06,2444,355909
overview,United Kingdom,K02000001,2020-09-05,2545,353465
overview,United Kingdom,K02000001,2020-09-04,3040,350920
overview,United Kingdom,K02000001,2020-09-03,3101,347880
overview,United Kingdom,K02000001,2020-09-02,2998,344779
overview,United Kingdom,K02000001,2020-09-01,2250,341781
overview,United Kingdom,K02000001,2020-08-31,1501,339531
overview,United Kingdom,K02000001,2020-08-30,1164,338030
overview,United Kingdom,K02000001,2020-08-29,1229,336866
overview,United Kingdom,K02000001,2020-08-28,1635,335637
overview,United Kingdom,K02000001,2020-08-27,1565,334002
overview,United Kingdom,K02000001,2020-08-26,1351,332437
overview,United Kingdom,K02000001,2020-08-25,1248,331086
overview,United Kingdom,K02000001,2020-08-24,1223,329838
overview,United Kingdom,K02000001,2020-08-23,826,328615
overview,United Kingdom,K02000001,2020-08-22,825,327789
overview,United Kingdom,K02000001,2020-08-21,1196,326964
overview,United Kingdom,K02000001,2020-08-20,1468,325768
overview,United Kingdom,K02000001,2020-08-19,1243,324300
overview,United Kingdom,K02000001,2020-08-18,1085,323057
overview,United Kingdom,K02000001,2020-08-17,1285,321972
overview,United Kingdom,K02000001,2020-08-16,599,320687
overview,United Kingdom,K02000001,2020-08-15,697,320088
overview,United Kingdom,K02000001,2020-08-14,1169,319391
overview,United Kingdom,K02000001,2020-08-13,1149,318222
overview,United Kingdom,K02000001,2020-08-12,1205,317073
overview,United Kingdom,K02000001,2020-08-11,1339,315868
overview,United Kingdom,K02000001,2020-08-10,1473,314529
overview,United Kingdom,K02000001,2020-08-09,616,313056
overview,United Kingdom,K02000001,2020-08-08,697,312440
overview,United Kingdom,K02000001,2020-08-07,943,311743
overview,United Kingdom,K02000001,2020-08-06,1085,310800
overview,United Kingdom,K02000001,2020-08-05,1063,309715
overview,United Kingdom,K02000001,2020-08-04,1022,308652
overview,United Kingdom,K02000001,2020-08-03,1044,307630
overview,United Kingdom,K02000001,2020-08-02,556,306586
overview,United Kingdom,K02000001,2020-08-01,543,306030
overview,United Kingdom,K02000001,2020-07-31,675,305487
overview,United Kingdom,K02000001,2020-07-30,928,304812
overview,United Kingdom,K02000001,2020-07-29,1039,303884
overview,United Kingdom,K02000001,2020-07-28,846,302845
overview,United Kingdom,K02000001,2020-07-27,855,301999
overview,United Kingdom,K02000001,2020-07-26,558,301144
overview,United Kingdom,K02000001,2020-07-25,521,300586
overview,United Kingdom,K02000001,2020-07-24,774,300065
overview,United Kingdom,K02000001,2020-07-23,799,299291
overview,United Kingdom,K02000001,2020-07-22,798,298492
overview,United Kingdom,K02000001,2020-07-21,784,297694
overview,United Kingdom,K02000001,2020-07-20,813,296910
overview,United Kingdom,K02000001,2020-07-19,444,296097
overview,United Kingdom,K02000001,2020-07-18,499,295653
overview,United Kingdom,K02000001,2020-07-17,581,295154
overview,United Kingdom,K02000001,2020-07-16,707,294573
overview,United Kingdom,K02000001,2020-07-15,772,293866
overview,United Kingdom,K02000001,2020-07-14,688,293094
overview,United Kingdom,K02000001,2020-07-13,737,292406
overview,United Kingdom,K02000001,2020-07-12,368,291669
overview,United Kingdom,K02000001,2020-07-11,451,291301
overview,United Kingdom,K02000001,2020-07-10,571,290850
overview,United Kingdom,K02000001,2020-07-09,719,290279
overview,United Kingdom,K02000001,2020-07-08,704,289560
overview,United Kingdom,K02000001,2020-07-07,603,288856
overview,United Kingdom,K02000001,2020-07-06,710,288253
overview,United Kingdom,K02000001,2020-07-05,556,287543
overview,United Kingdom,K02000001,2020-07-04,403,286987
overview,United Kingdom,K02000001,2020-07-03,575,286584
overview,United Kingdom,K02000001,2020-07-02,607,286009
overview,United Kingdom,K02000001,2020-07-01,651,285402
overview,United Kingdom,K02000001,2020-06-30,614,284751
overview,United Kingdom,K02000001,2020-06-29,729,284137
overview,United Kingdom,K02000001,2020-06-28,444,283408
overview,United Kingdom,K02000001,2020-06-27,652,282964
overview,United Kingdom,K02000001,2020-06-26,672,282312
overview,United Kingdom,K02000001,2020-06-25,717,281640
overview,United Kingdom,K02000001,2020-06-24,775,280923
overview,United Kingdom,K02000001,2020-06-23,883,280148
overview,United Kingdom,K02000001,2020-06-22,896,279265
overview,United Kingdom,K02000001,2020-06-21,636,278369
overview,United Kingdom,K02000001,2020-06-20,687,277733
overview,United Kingdom,K02000001,2020-06-19,995,277046
overview,United Kingdom,K02000001,2020-06-18,1024,276051
overview,United Kingdom,K02000001,2020-06-17,1014,275027
overview,United Kingdom,K02000001,2020-06-16,1105,274013
