areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,Northern Ireland,N92000002,2020-11-23,50,50143,6
nation,Northern Ireland,N92000002,2020-11-22,273,50093,6
nation,Northern Ireland,N92000002,2020-11-21,312,49820,7
nation,Northern Ireland,N92000002,2020-11-20,395,49508,13
nation,Northern Ireland,N92000002,2020-11-19,370,49113,13
nation,Northern Ireland,N92000002,2020-11-18,461,48743,10
nation,Northern Ireland,N92000002,2020-11-17,591,48282,11
nation,Northern Ireland,N92000002,2020-11-16,596,47691,9
nation,Northern Ireland,N92000002,2020-11-15,392,47095,13
nation,Northern Ireland,N92000002,2020-11-14,427,46703,13
nation,Northern Ireland,N92000002,2020-11-13,485,46276,11
nation,Northern Ireland,N92000002,2020-11-12,560,45791,10
nation,Northern Ireland,N92000002,2020-11-11,626,45231,13
nation,Northern Ireland,N92000002,2020-11-10,722,44605,8
nation,Northern Ireland,N92000002,2020-11-09,665,43883,9
nation,Northern Ireland,N92000002,2020-11-08,433,43218,10
nation,Northern Ireland,N92000002,2020-11-07,466,42785,7
nation,Northern Ireland,N92000002,2020-11-06,495,42319,15
nation,Northern Ireland,N92000002,2020-11-05,575,41824,7
nation,Northern Ireland,N92000002,2020-11-04,602,41249,10
nation,Northern Ireland,N92000002,2020-11-03,664,40647,12
nation,Northern Ireland,N92000002,2020-11-02,707,39983,5
nation,Northern Ireland,N92000002,2020-11-01,470,39276,10
nation,Northern Ireland,N92000002,2020-10-31,522,38806,7
nation,Northern Ireland,N92000002,2020-10-30,699,38284,9
nation,Northern Ireland,N92000002,2020-10-29,696,37585,14
nation,Northern Ireland,N92000002,2020-10-28,760,36889,9
nation,Northern Ireland,N92000002,2020-10-27,826,36129,10
nation,Northern Ireland,N92000002,2020-10-26,900,35303,11
nation,Northern Ireland,N92000002,2020-10-25,686,34403,6
nation,Northern Ireland,N92000002,2020-10-24,746,33717,8
nation,Northern Ireland,N92000002,2020-10-23,888,32971,6
nation,Northern Ireland,N92000002,2020-10-22,1084,32083,4
nation,Northern Ireland,N92000002,2020-10-21,1117,30999,6
nation,Northern Ireland,N92000002,2020-10-20,1073,29882,3
nation,Northern Ireland,N92000002,2020-10-19,1045,28809,4
nation,Northern Ireland,N92000002,2020-10-18,795,27764,7
nation,Northern Ireland,N92000002,2020-10-17,846,26969,3
