areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-10-07,8045,6876192,22
nation,England,E92000001,2021-10-06,27484,6868147,43
nation,England,E92000001,2021-10-05,30463,6840663,64
nation,England,E92000001,2021-10-04,35523,6810200,62
nation,England,E92000001,2021-10-03,26538,6774677,67
nation,England,E92000001,2021-10-02,21368,6748139,66
nation,England,E92000001,2021-10-01,23580,6726771,84
nation,England,E92000001,2021-09-30,26204,6703191,77
nation,England,E92000001,2021-09-29,28112,6676987,79
nation,England,E92000001,2021-09-28,28972,6648875,75
nation,England,E92000001,2021-09-27,33854,6619903,75
nation,England,E92000001,2021-09-26,26236,6586049,67
nation,England,E92000001,2021-09-25,22629,6559813,89
nation,England,E92000001,2021-09-24,25186,6537184,92
nation,England,E92000001,2021-09-23,27697,6511998,102
nation,England,E92000001,2021-09-22,28159,6484301,98
nation,England,E92000001,2021-09-21,29931,6456142,92
nation,England,E92000001,2021-09-20,31431,6426211,102
nation,England,E92000001,2021-09-19,24255,6394780,89
nation,England,E92000001,2021-09-18,20508,6370525,91
nation,England,E92000001,2021-09-17,21903,6350017,120
nation,England,E92000001,2021-09-16,21724,6328114,113
nation,England,E92000001,2021-09-15,21942,6306390,101
nation,England,E92000001,2021-09-14,22130,6284448,118
nation,England,E92000001,2021-09-13,24636,6262318,72
nation,England,E92000001,2021-09-12,17510,6237682,102
nation,England,E92000001,2021-09-11,16599,6220172,103
nation,England,E92000001,2021-09-10,20520,6203573,107
nation,England,E92000001,2021-09-09,23901,6183053,128
nation,England,E92000001,2021-09-08,25056,6159152,113
nation,England,E92000001,2021-09-07,27345,6134096,123
nation,England,E92000001,2021-09-06,32368,6106751,120
nation,England,E92000001,2021-09-05,22961,6074383,114
nation,England,E92000001,2021-09-04,22970,6051422,110
nation,England,E92000001,2021-09-03,28113,6028452,125
nation,England,E92000001,2021-09-02,29974,6000339,99
nation,England,E92000001,2021-09-01,30934,5970365,94
nation,England,E92000001,2021-08-31,32866,5939431,94
nation,England,E92000001,2021-08-30,24398,5906565,90
nation,England,E92000001,2021-08-29,18733,5882167,106
nation,England,E92000001,2021-08-28,19684,5863434,101
nation,England,E92000001,2021-08-27,23712,5843750,106
nation,England,E92000001,2021-08-26,25893,5820038,104
nation,England,E92000001,2021-08-25,27238,5794145,87
nation,England,E92000001,2021-08-24,27549,5766907,103
nation,England,E92000001,2021-08-23,29663,5739358,95
nation,England,E92000001,2021-08-22,21950,5709695,101
nation,England,E92000001,2021-08-21,22146,5687745,87
nation,England,E92000001,2021-08-20,25008,5665599,101
nation,England,E92000001,2021-08-19,28394,5640591,91
nation,England,E92000001,2021-08-18,30693,5612197,78
nation,England,E92000001,2021-08-17,30330,5581504,94
nation,England,E92000001,2021-08-16,30141,5551174,71
nation,England,E92000001,2021-08-15,20841,5521033,71
nation,England,E92000001,2021-08-14,20913,5500192,79
nation,England,E92000001,2021-08-13,24460,5479279,87
nation,England,E92000001,2021-08-12,27071,5454819,91
nation,England,E92000001,2021-08-11,28495,5427748,79
nation,England,E92000001,2021-08-10,26984,5399253,69
nation,England,E92000001,2021-08-09,27627,5372269,68
nation,England,E92000001,2021-08-08,19700,5344642,65
nation,England,E92000001,2021-08-07,19498,5324942,85
nation,England,E92000001,2021-08-06,24298,5305444,79
nation,England,E92000001,2021-08-05,27515,5281146,87
nation,England,E92000001,2021-08-04,28238,5253631,70
nation,England,E92000001,2021-08-03,26408,5225393,66
nation,England,E92000001,2021-08-02,25967,5198985,66
nation,England,E92000001,2021-08-01,18212,5173018,73
nation,England,E92000001,2021-07-31,18003,5154806,76
nation,England,E92000001,2021-07-30,21586,5136803,93
nation,England,E92000001,2021-07-29,24789,5115217,64
nation,England,E92000001,2021-07-28,26342,5090428,70
nation,England,E92000001,2021-07-27,25432,5064086,60
nation,England,E92000001,2021-07-26,25924,5038654,65
nation,England,E92000001,2021-07-25,19234,5012730,63
nation,England,E92000001,2021-07-24,19849,4993496,63
nation,England,E92000001,2021-07-23,24010,4973647,70
nation,England,E92000001,2021-07-22,27165,4949637,64
nation,England,E92000001,2021-07-21,31042,4922472,44
nation,England,E92000001,2021-07-20,35112,4891430,49
nation,England,E92000001,2021-07-19,42440,4856318,71
nation,England,E92000001,2021-07-18,32496,4813878,56
nation,England,E92000001,2021-07-17,34643,4781382,44
nation,England,E92000001,2021-07-16,50128,4746739,39
nation,England,E92000001,2021-07-15,56370,4696611,44
nation,England,E92000001,2021-07-14,49286,4640241,32
nation,England,E92000001,2021-07-13,42315,4590955,38
nation,England,E92000001,2021-07-12,39642,4548640,32
nation,England,E92000001,2021-07-11,26939,4508998,25
nation,England,E92000001,2021-07-10,24922,4482059,32
nation,England,E92000001,2021-07-09,28461,4457137,38
nation,England,E92000001,2021-07-08,29275,4428676,26
nation,England,E92000001,2021-07-07,33509,4399401,23
nation,England,E92000001,2021-07-06,30961,4365892,19
nation,England,E92000001,2021-07-05,29528,4334931,23
nation,England,E92000001,2021-07-04,21325,4305403,22
nation,England,E92000001,2021-07-03,20207,4284078,23
nation,England,E92000001,2021-07-02,21741,4263871,24
nation,England,E92000001,2021-07-01,23615,4242130,18
nation,England,E92000001,2021-06-30,23402,4218515,20
nation,England,E92000001,2021-06-29,22679,4195113,19
nation,England,E92000001,2021-06-28,22880,4172434,9
nation,England,E92000001,2021-06-27,15044,4149554,17
nation,England,E92000001,2021-06-26,13181,4134510,9
nation,England,E92000001,2021-06-25,14521,4121329,19
nation,England,E92000001,2021-06-24,14710,4106808,19
nation,England,E92000001,2021-06-23,14398,4092098,5
nation,England,E92000001,2021-06-22,13214,4077700,9
nation,England,E92000001,2021-06-21,12407,4064486,13
nation,England,E92000001,2021-06-20,8007,4052079,20
nation,England,E92000001,2021-06-19,6940,4044072,18
nation,England,E92000001,2021-06-18,8506,4037132,10
nation,England,E92000001,2021-06-17,9198,4028626,5
nation,England,E92000001,2021-06-16,9155,4019428,10
nation,England,E92000001,2021-06-15,8868,4010273,13
nation,England,E92000001,2021-06-14,8690,4001405,8
nation,England,E92000001,2021-06-13,5909,3992715,7
nation,England,E92000001,2021-06-12,5256,3986806,13
nation,England,E92000001,2021-06-11,6337,3981550,6
nation,England,E92000001,2021-06-10,6530,3975213,9
nation,England,E92000001,2021-06-09,6719,3968683,4
nation,England,E92000001,2021-06-08,6430,3961964,7
