areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-10-11,11920,7000356,21
nation,England,E92000001,2021-10-10,28916,6988436,38
nation,England,E92000001,2021-10-09,25281,6959520,50
nation,England,E92000001,2021-10-08,28815,6934239,62
nation,England,E92000001,2021-10-07,31390,6905424,76
nation,England,E92000001,2021-10-06,31805,6874034,67
nation,England,E92000001,2021-10-05,31494,6842229,75
nation,England,E92000001,2021-10-04,35713,6810735,77
nation,England,E92000001,2021-10-03,26570,6775022,72
nation,England,E92000001,2021-10-02,21398,6748452,70
nation,England,E92000001,2021-10-01,23604,6727054,92
nation,England,E92000001,2021-09-30,26233,6703450,79
nation,England,E92000001,2021-09-29,28130,6677217,80
nation,England,E92000001,2021-09-28,28987,6649087,77
nation,England,E92000001,2021-09-27,33871,6620100,77
nation,England,E92000001,2021-09-26,26250,6586229,67
nation,England,E92000001,2021-09-25,22642,6559979,91
nation,England,E92000001,2021-09-24,25198,6537337,91
nation,England,E92000001,2021-09-23,27707,6512139,102
nation,England,E92000001,2021-09-22,28172,6484432,98
nation,England,E92000001,2021-09-21,29952,6456260,93
nation,England,E92000001,2021-09-20,31436,6426308,101
nation,England,E92000001,2021-09-19,24260,6394872,90
nation,England,E92000001,2021-09-18,20517,6370612,92
nation,England,E92000001,2021-09-17,21913,6350095,122
nation,England,E92000001,2021-09-16,21735,6328182,113
nation,England,E92000001,2021-09-15,21953,6306447,101
nation,England,E92000001,2021-09-14,22142,6284494,118
nation,England,E92000001,2021-09-13,24637,6262352,72
nation,England,E92000001,2021-09-12,17508,6237715,102
nation,England,E92000001,2021-09-11,16601,6220207,103
nation,England,E92000001,2021-09-10,20521,6203606,108
nation,England,E92000001,2021-09-09,23901,6183085,128
nation,England,E92000001,2021-09-08,25058,6159184,113
nation,England,E92000001,2021-09-07,27347,6134126,124
nation,England,E92000001,2021-09-06,32370,6106779,120
nation,England,E92000001,2021-09-05,22962,6074409,114
nation,England,E92000001,2021-09-04,22970,6051447,110
nation,England,E92000001,2021-09-03,28111,6028477,125
nation,England,E92000001,2021-09-02,29975,6000366,99
nation,England,E92000001,2021-09-01,30935,5970391,94
nation,England,E92000001,2021-08-31,32862,5939456,94
nation,England,E92000001,2021-08-30,24400,5906594,90
nation,England,E92000001,2021-08-29,18733,5882194,106
nation,England,E92000001,2021-08-28,19682,5863461,101
nation,England,E92000001,2021-08-27,23716,5843779,106
nation,England,E92000001,2021-08-26,25893,5820063,104
nation,England,E92000001,2021-08-25,27239,5794170,87
nation,England,E92000001,2021-08-24,27549,5766931,103
nation,England,E92000001,2021-08-23,29663,5739382,95
nation,England,E92000001,2021-08-22,21950,5709719,101
nation,England,E92000001,2021-08-21,22146,5687769,87
nation,England,E92000001,2021-08-20,25003,5665623,101
nation,England,E92000001,2021-08-19,28391,5640620,91
