areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
overview,United Kingdom,K02000001,2020-10-18,1809,740587
overview,United Kingdom,K02000001,2020-10-17,6103,738778
overview,United Kingdom,K02000001,2020-10-16,11928,732675
overview,United Kingdom,K02000001,2020-10-15,16882,720747
overview,United Kingdom,K02000001,2020-10-14,19311,703865
overview,United Kingdom,K02000001,2020-10-13,18364,684554
overview,United Kingdom,K02000001,2020-10-12,18946,666190
overview,United Kingdom,K02000001,2020-10-11,11860,647244
overview,United Kingdom,K02000001,2020-10-10,12527,635384
overview,United Kingdom,K02000001,2020-10-09,15725,622857
overview,United Kingdom,K02000001,2020-10-08,18055,607132
overview,United Kingdom,K02000001,2020-10-07,18228,589077
overview,United Kingdom,K02000001,2020-10-06,16713,570849
overview,United Kingdom,K02000001,2020-10-05,16428,554136
overview,United Kingdom,K02000001,2020-10-04,11601,537708
overview,United Kingdom,K02000001,2020-10-03,11594,526107
overview,United Kingdom,K02000001,2020-10-02,13527,514513
overview,United Kingdom,K02000001,2020-10-01,12956,500986
overview,United Kingdom,K02000001,2020-09-30,0,488030
overview,United Kingdom,K02000001,2020-09-29,0,442028
overview,United Kingdom,K02000001,2020-09-28,0,442028
overview,United Kingdom,K02000001,2020-09-27,0,442028
overview,United Kingdom,K02000001,2020-09-26,0,442028
overview,United Kingdom,K02000001,2020-09-25,7184,442028
overview,United Kingdom,K02000001,2020-09-24,0,434844
overview,United Kingdom,K02000001,2020-09-23,0,403046
overview,United Kingdom,K02000001,2020-09-22,0,403046
overview,United Kingdom,K02000001,2020-09-21,0,403046
overview,United Kingdom,K02000001,2020-09-20,0,403046
overview,United Kingdom,K02000001,2020-09-19,4793,403046
overview,United Kingdom,K02000001,2020-09-18,0,398253
overview,United Kingdom,K02000001,2020-09-17,0,388809
overview,United Kingdom,K02000001,2020-09-16,4361,388809
overview,United Kingdom,K02000001,2020-09-15,0,384448
overview,United Kingdom,K02000001,2020-09-14,0,369442
overview,United Kingdom,K02000001,2020-09-13,0,369442
overview,United Kingdom,K02000001,2020-09-12,0,369442
overview,United Kingdom,K02000001,2020-09-11,0,369442
overview,United Kingdom,K02000001,2020-09-10,0,369442
overview,United Kingdom,K02000001,2020-09-09,0,359283
overview,United Kingdom,K02000001,2020-09-08,0,359283
overview,United Kingdom,K02000001,2020-09-07,3836,359283
overview,United Kingdom,K02000001,2020-09-06,0,355447
overview,United Kingdom,K02000001,2020-09-05,0,347598
overview,United Kingdom,K02000001,2020-09-04,0,347598
overview,United Kingdom,K02000001,2020-09-03,0,347598
overview,United Kingdom,K02000001,2020-09-02,0,341628
overview,United Kingdom,K02000001,2020-09-01,2244,341628
overview,United Kingdom,K02000001,2020-08-31,1495,339384
overview,United Kingdom,K02000001,2020-08-30,0,337889
overview,United Kingdom,K02000001,2020-08-29,0,335492
overview,United Kingdom,K02000001,2020-08-28,0,335492
overview,United Kingdom,K02000001,2020-08-27,0,324221
overview,United Kingdom,K02000001,2020-08-26,0,324221
overview,United Kingdom,K02000001,2020-08-25,0,324221
overview,United Kingdom,K02000001,2020-08-24,0,324221
overview,United Kingdom,K02000001,2020-08-23,0,324221
overview,United Kingdom,K02000001,2020-08-22,0,324221
overview,United Kingdom,K02000001,2020-08-21,0,324221
overview,United Kingdom,K02000001,2020-08-20,0,324221
overview,United Kingdom,K02000001,2020-08-19,1227,324221
overview,United Kingdom,K02000001,2020-08-18,0,322994
overview,United Kingdom,K02000001,2020-08-17,0,313038
overview,United Kingdom,K02000001,2020-08-16,0,313038
overview,United Kingdom,K02000001,2020-08-15,0,313038
overview,United Kingdom,K02000001,2020-08-14,0,313038
overview,United Kingdom,K02000001,2020-08-13,0,313038
overview,United Kingdom,K02000001,2020-08-12,0,313038
overview,United Kingdom,K02000001,2020-08-11,0,313038
overview,United Kingdom,K02000001,2020-08-10,0,313038
overview,United Kingdom,K02000001,2020-08-09,634,313038
overview,United Kingdom,K02000001,2020-08-08,0,312404
overview,United Kingdom,K02000001,2020-08-07,0,310748
overview,United Kingdom,K02000001,2020-08-06,0,310748
overview,United Kingdom,K02000001,2020-08-05,0,308620
overview,United Kingdom,K02000001,2020-08-04,0,308620
overview,United Kingdom,K02000001,2020-08-03,0,304749
overview,United Kingdom,K02000001,2020-08-02,0,304749
overview,United Kingdom,K02000001,2020-08-01,0,304749
overview,United Kingdom,K02000001,2020-07-31,0,304749
overview,United Kingdom,K02000001,2020-07-30,0,304749
overview,United Kingdom,K02000001,2020-07-29,0,302801
overview,United Kingdom,K02000001,2020-07-28,838,302801
overview,United Kingdom,K02000001,2020-07-27,879,301963
overview,United Kingdom,K02000001,2020-07-26,0,301084
overview,United Kingdom,K02000001,2020-07-25,0,298417
overview,United Kingdom,K02000001,2020-07-24,0,298417
overview,United Kingdom,K02000001,2020-07-23,0,298417
overview,United Kingdom,K02000001,2020-07-22,0,298417
overview,United Kingdom,K02000001,2020-07-21,0,296877
overview,United Kingdom,K02000001,2020-07-20,784,296877
overview,United Kingdom,K02000001,2020-07-19,464,296093
overview,United Kingdom,K02000001,2020-07-18,497,295629
overview,United Kingdom,K02000001,2020-07-17,0,295132
overview,United Kingdom,K02000001,2020-07-16,0,293856
overview,United Kingdom,K02000001,2020-07-15,0,293856
overview,United Kingdom,K02000001,2020-07-14,0,291555
overview,United Kingdom,K02000001,2020-07-13,720,291555
overview,United Kingdom,K02000001,2020-07-12,373,290835
overview,United Kingdom,K02000001,2020-07-11,442,290462
