areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-01-08,3566,2613838,206
nation,England,E92000001,2021-01-07,25358,2610272,561
nation,England,E92000001,2021-01-06,38548,2584914,652
nation,England,E92000001,2021-01-05,54754,2546366,677
nation,England,E92000001,2021-01-04,68180,2491612,675
nation,England,E92000001,2021-01-03,49290,2423432,563
nation,England,E92000001,2021-01-02,53978,2374142,573
nation,England,E92000001,2021-01-01,28153,2320164,550
nation,England,E92000001,2020-12-31,46607,2292011,586
nation,England,E92000001,2020-12-30,62772,2245404,574
nation,England,E92000001,2020-12-29,72375,2182632,565
nation,England,E92000001,2020-12-28,39955,2110257,563
nation,England,E92000001,2020-12-27,42408,2070302,542
nation,England,E92000001,2020-12-26,36671,2027894,555
nation,England,E92000001,2020-12-25,12661,1991223,515
nation,England,E92000001,2020-12-24,28700,1978562,469
nation,England,E92000001,2020-12-23,37674,1949862,473
nation,England,E92000001,2020-12-22,40895,1912188,474
nation,England,E92000001,2020-12-21,42586,1871293,482
nation,England,E92000001,2020-12-20,28939,1828707,427
nation,England,E92000001,2020-12-19,21727,1799768,406
nation,England,E92000001,2020-12-18,31824,1778041,428
nation,England,E92000001,2020-12-17,29576,1746217,430
nation,England,E92000001,2020-12-16,30056,1716641,359
nation,England,E92000001,2020-12-15,29096,1686585,381
nation,England,E92000001,2020-12-14,29496,1657489,408
nation,England,E92000001,2020-12-13,18136,1627993,360
nation,England,E92000001,2020-12-12,16033,1609857,375
nation,England,E92000001,2020-12-11,19891,1593824,395
nation,England,E92000001,2020-12-10,18557,1573933,376
nation,England,E92000001,2020-12-09,17507,1555376,371
nation,England,E92000001,2020-12-08,16691,1537869,373
nation,England,E92000001,2020-12-07,17420,1521178,351
nation,England,E92000001,2020-12-06,10894,1503758,352
nation,England,E92000001,2020-12-05,10172,1492864,339
nation,England,E92000001,2020-12-04,12884,1482692,412
nation,England,E92000001,2020-12-03,12515,1469808,404
nation,England,E92000001,2020-12-02,13445,1457293,335
nation,England,E92000001,2020-12-01,13520,1443848,349
nation,England,E92000001,2020-11-30,15031,1430328,359
nation,England,E92000001,2020-11-29,8905,1415297,403
nation,England,E92000001,2020-11-28,9197,1406392,378
nation,England,E92000001,2020-11-27,12271,1397195,360
nation,England,E92000001,2020-11-26,12286,1384924,373
nation,England,E92000001,2020-11-25,13930,1372638,422
nation,England,E92000001,2020-11-24,14037,1358708,402
nation,England,E92000001,2020-11-23,16200,1344671,399
nation,England,E92000001,2020-11-22,10042,1328471,408
nation,England,E92000001,2020-11-21,10610,1318429,396
nation,England,E92000001,2020-11-20,14677,1307819,388
nation,England,E92000001,2020-11-19,15501,1293142,397
nation,England,E92000001,2020-11-18,18211,1277641,436
nation,England,E92000001,2020-11-17,20320,1259430,365
nation,England,E92000001,2020-11-16,23719,1239110,359
nation,England,E92000001,2020-11-15,14217,1215391,379
nation,England,E92000001,2020-11-14,16031,1201174,358
nation,England,E92000001,2020-11-13,21632,1185143,357
nation,England,E92000001,2020-11-12,21932,1163511,350
nation,England,E92000001,2020-11-11,24635,1141579,310
nation,England,E92000001,2020-11-10,24452,1116944,318
nation,England,E92000001,2020-11-09,28084,1092492,403
nation,England,E92000001,2020-11-08,17951,1064408,339
nation,England,E92000001,2020-11-07,16612,1046457,333
nation,England,E92000001,2020-11-06,20808,1029845,333
nation,England,E92000001,2020-11-05,20873,1009037,300
nation,England,E92000001,2020-11-04,20689,988164,278
nation,England,E92000001,2020-11-03,22302,967475,291
nation,England,E92000001,2020-11-02,27915,945173,282
nation,England,E92000001,2020-11-01,13362,917258,285
nation,England,E92000001,2020-10-31,14355,903896,277
nation,England,E92000001,2020-10-30,19651,889541,280
nation,England,E92000001,2020-10-29,19983,869890,249
nation,England,E92000001,2020-10-28,20239,849907,238
nation,England,E92000001,2020-10-27,20504,829668,218
nation,England,E92000001,2020-10-26,22756,809164,222
nation,England,E92000001,2020-10-25,13167,786408,204
nation,England,E92000001,2020-10-24,13517,773241,171
nation,England,E92000001,2020-10-23,18122,759724,188
nation,England,E92000001,2020-10-22,19608,741602,185
nation,England,E92000001,2020-10-21,21503,721994,192
nation,England,E92000001,2020-10-20,21341,700491,171
nation,England,E92000001,2020-10-19,22103,679150,159
nation,England,E92000001,2020-10-18,11853,657047,120
nation,England,E92000001,2020-10-17,12358,645194,160
nation,England,E92000001,2020-10-16,14553,632836,123
nation,England,E92000001,2020-10-15,15247,618283,124
nation,England,E92000001,2020-10-14,16447,603036,100
nation,England,E92000001,2020-10-13,15444,586589,87
nation,England,E92000001,2020-10-12,16204,571145,96
nation,England,E92000001,2020-10-11,9655,554941,103
nation,England,E92000001,2020-10-10,10155,545286,90
nation,England,E92000001,2020-10-09,13013,535131,67
nation,England,E92000001,2020-10-08,15266,522118,75
nation,England,E92000001,2020-10-07,15195,506852,82
nation,England,E92000001,2020-10-06,14303,491657,61
nation,England,E92000001,2020-10-05,14045,477354,59
nation,England,E92000001,2020-10-04,9828,463309,54
nation,England,E92000001,2020-10-03,9711,453481,55
nation,England,E92000001,2020-10-02,11574,443770,63
nation,England,E92000001,2020-10-01,11299,432196,56
nation,England,E92000001,2020-09-30,10522,420897,48
nation,England,E92000001,2020-09-29,8725,410375,43
nation,England,E92000001,2020-09-28,8580,401650,47
nation,England,E92000001,2020-09-27,6025,393070,42
nation,England,E92000001,2020-09-26,5649,387045,35
nation,England,E92000001,2020-09-25,6044,381396,29
nation,England,E92000001,2020-09-24,6292,375352,33
nation,England,E92000001,2020-09-23,5890,369060,52
nation,England,E92000001,2020-09-22,5367,363170,34
nation,England,E92000001,2020-09-21,4698,357803,24
nation,England,E92000001,2020-09-20,4626,353105,27
nation,England,E92000001,2020-09-19,4184,348479,18
nation,England,E92000001,2020-09-18,4275,344295,21
nation,England,E92000001,2020-09-17,3937,340020,24
nation,England,E92000001,2020-09-16,3746,336083,22
nation,England,E92000001,2020-09-15,3043,332337,15
nation,England,E92000001,2020-09-14,2897,329294,17
nation,England,E92000001,2020-09-13,1710,326397,14
nation,England,E92000001,2020-09-12,2210,324687,18
nation,England,E92000001,2020-09-11,2861,322477,10
nation,England,E92000001,2020-09-10,3099,319616,12
nation,England,E92000001,2020-09-09,2852,316517,9
nation,England,E92000001,2020-09-08,3002,313665,9
nation,England,E92000001,2020-09-07,3464,310663,13
nation,England,E92000001,2020-09-06,2058,307199,8
nation,England,E92000001,2020-09-05,2190,305141,12
nation,England,E92000001,2020-09-04,2589,302951,6
nation,England,E92000001,2020-09-03,2666,300362,6
nation,England,E92000001,2020-09-02,2618,297696,8
nation,England,E92000001,2020-09-01,1929,295078,2
nation,England,E92000001,2020-08-31,1262,293149,7
nation,England,E92000001,2020-08-30,977,291887,6
nation,England,E92000001,2020-08-29,1043,290910,5
nation,England,E92000001,2020-08-28,1383,289867,8
nation,England,E92000001,2020-08-27,1327,288484,8
nation,England,E92000001,2020-08-26,1139,287157,11
nation,England,E92000001,2020-08-25,1060,286018,11
nation,England,E92000001,2020-08-24,1132,284958,5
nation,England,E92000001,2020-08-23,695,283826,13
nation,England,E92000001,2020-08-22,714,283131,6
nation,England,E92000001,2020-08-21,1001,282417,7
nation,England,E92000001,2020-08-20,1221,281416,8
nation,England,E92000001,2020-08-19,1073,280195,2
nation,England,E92000001,2020-08-18,924,279122,7
nation,England,E92000001,2020-08-17,1138,278198,12
nation,England,E92000001,2020-08-16,527,277060,4
nation,England,E92000001,2020-08-15,646,276533,11
nation,England,E92000001,2020-08-14,1039,275887,6
nation,England,E92000001,2020-08-13,1020,274848,7
nation,England,E92000001,2020-08-12,1095,273828,6
nation,England,E92000001,2020-08-11,1210,272733,10
nation,England,E92000001,2020-08-10,1351,271523,11
nation,England,E92000001,2020-08-09,556,270172,8
nation,England,E92000001,2020-08-08,636,269616,11
nation,England,E92000001,2020-08-07,865,268980,7
nation,England,E92000001,2020-08-06,980,268115,9
nation,England,E92000001,2020-08-05,944,267135,3
nation,England,E92000001,2020-08-04,922,266191,10
nation,England,E92000001,2020-08-03,941,265269,14
nation,England,E92000001,2020-08-02,513,264328,8
nation,England,E92000001,2020-08-01,493,263815,9
nation,England,E92000001,2020-07-31,626,263322,10
nation,England,E92000001,2020-07-30,857,262696,8
nation,England,E92000001,2020-07-29,974,261839,8
nation,England,E92000001,2020-07-28,780,260865,10
nation,England,E92000001,2020-07-27,809,260085,10
nation,England,E92000001,2020-07-26,514,259276,14
nation,England,E92000001,2020-07-25,492,258762,13
nation,England,E92000001,2020-07-24,720,258270,6
nation,England,E92000001,2020-07-23,732,257550,16
nation,England,E92000001,2020-07-22,748,256818,16
nation,England,E92000001,2020-07-21,692,256070,19
nation,England,E92000001,2020-07-20,752,255378,12
nation,England,E92000001,2020-07-19,413,254626,14
nation,England,E92000001,2020-07-18,467,254213,14
nation,England,E92000001,2020-07-17,549,253746,18
nation,England,E92000001,2020-07-16,640,253197,12
nation,England,E92000001,2020-07-15,724,252557,20
nation,England,E92000001,2020-07-14,649,251833,20
nation,England,E92000001,2020-07-13,690,251184,22
nation,England,E92000001,2020-07-12,354,250494,12
nation,England,E92000001,2020-07-11,423,250140,21
nation,England,E92000001,2020-07-10,520,249717,21
nation,England,E92000001,2020-07-09,680,249197,35
nation,England,E92000001,2020-07-08,672,248517,23
nation,England,E92000001,2020-07-07,558,247845,26
nation,England,E92000001,2020-07-06,657,247287,33
nation,England,E92000001,2020-07-05,539,246630,24
nation,England,E92000001,2020-07-04,387,246091,31
nation,England,E92000001,2020-07-03,544,245704,26
nation,England,E92000001,2020-07-02,564,245160,40
nation,England,E92000001,2020-07-01,613,244596,22
nation,England,E92000001,2020-06-30,573,243983,43
nation,England,E92000001,2020-06-29,664,243410,34
nation,England,E92000001,2020-06-28,409,242746,42
nation,England,E92000001,2020-06-27,504,242337,39
nation,England,E92000001,2020-06-26,644,241833,37
nation,England,E92000001,2020-06-25,637,241189,58
nation,England,E92000001,2020-06-24,729,240552,68
nation,England,E92000001,2020-06-23,730,239823,61
nation,England,E92000001,2020-06-22,814,239093,58
nation,England,E92000001,2020-06-21,549,238279,47
nation,England,E92000001,2020-06-20,633,237730,54
nation,England,E92000001,2020-06-19,819,237097,47
nation,England,E92000001,2020-06-18,945,236278,57
nation,England,E92000001,2020-06-17,911,235333,53
nation,England,E92000001,2020-06-16,992,234422,69
nation,England,E92000001,2020-06-15,936,233430,61
nation,England,E92000001,2020-06-14,744,232494,76
nation,England,E92000001,2020-06-13,791,231750,52
nation,England,E92000001,2020-06-12,944,230959,72
nation,England,E92000001,2020-06-11,914,230015,71
nation,England,E92000001,2020-06-10,1080,229101,97
nation,England,E92000001,2020-06-09,1058,228021,85
nation,England,E92000001,2020-06-08,994,226963,111
nation,England,E92000001,2020-06-07,666,225969,112
nation,England,E92000001,2020-06-06,727,225303,99
nation,England,E92000001,2020-06-05,1022,224576,108
nation,England,E92000001,2020-06-04,1150,223554,120
nation,England,E92000001,2020-06-03,1242,222404,138
nation,England,E92000001,2020-06-02,1353,221162,156
nation,England,E92000001,2020-06-01,1315,219809,122
nation,England,E92000001,2020-05-31,986,218494,112
nation,England,E92000001,2020-05-30,998,217508,145
nation,England,E92000001,2020-05-29,1370,216510,163
nation,England,E92000001,2020-05-28,1571,215140,182
nation,England,E92000001,2020-05-27,1611,213569,170
nation,England,E92000001,2020-05-26,1455,211958,187
nation,England,E92000001,2020-05-25,1378,210503,176
nation,England,E92000001,2020-05-24,1199,209125,169
nation,England,E92000001,2020-05-23,1301,207926,198
nation,England,E92000001,2020-05-22,1797,206625,195
nation,England,E92000001,2020-05-21,2269,204828,201
nation,England,E92000001,2020-05-20,2344,202559,234
nation,England,E92000001,2020-05-19,2586,200215,231
nation,England,E92000001,2020-05-18,2207,197629,253
